TS = 493, TJ = 492

TS = 521, TJ = 521

TS = 520, TJ = 520

TS = 525, TJ = 525

TS = 525, TJ = 525

TS = 523, TJ = 523

TS = 524, TJ = 523

TS = 529, TJ = 528

TS = 536, TJ = 536

TS = 540, TJ = 540

TS = 242, TJ = 241

TS = 272, TJ = 272

TS = 273, TJ = 273

TS = 263, TJ = 263

TS = 283, TJ = 283

TS = 288, TJ = 288

TS = 293, TJ = 293

TS = 293, TJ = 293

TS = 311, TJ = 311

TS = 352, TJ = 348

TS = 242, TJ = 242

TS = 252, TJ = 252

TS = 253, TJ = 253

TS = 260, TJ = 258

TS = 269, TJ = 268

TS = 273, TJ = 272

TS = 267, TJ = 267

TS = 253, TJ = 253

TS = 267, TJ = 266

TS = 251, TJ = 251

TS = 240, TJ = 240

TS = 260, TJ = 257

TS = 252, TJ = 252

TS = 257, TJ = 253

TS = 250, TJ = 250

TS = 256, TJ = 252

TS = 260, TJ = 260

TS = 254, TJ = 254

TS = 269, TJ = 264

TS = 267, TJ = 267

TS = 241, TJ = 240

TS = 259, TJ = 254

TS = 257, TJ = 252

TS = 253, TJ = 253

TS = 259, TJ = 259

TS = 250, TJ = 250

TS = 252, TJ = 252

TS = 281, TJ = 276

TS = 290, TJ = 284

TS = 245, TJ = 244

TS = 246, TJ = 246

TS = 254, TJ = 253

TS = 257, TJ = 254

TS = 257, TJ = 257

TS = 263, TJ = 263

TS = 254, TJ = 252

TS = 253, TJ = 252

TS = 246, TJ = 246

TS = 247, TJ = 246

TS = 259, TJ = 259

TS = 285, TJ = 285

TS = 254, TJ = 252

TS = 251, TJ = 251

TS = 261, TJ = 257

TS = 279, TJ = 279

TS = 244, TJ = 241

TS = 267, TJ = 267

TS = 246, TJ = 246

TS = 255, TJ = 255

TS = 264, TJ = 264

TS = 262, TJ = 260

TS = 246, TJ = 241

TS = 263, TJ = 262

TS = 269, TJ = 268

TS = 268, TJ = 267

TS = 320, TJ = 314

TS = 297, TJ = 292

TS = 278, TJ = 275

TS = 399, TJ = 399

TS = 259, TJ = 258

TS = 418, TJ = 408

TS = 249, TJ = 249

TS = 256, TJ = 243

TS = 252, TJ = 247

TS = 245, TJ = 243

TS = 245, TJ = 245

TS = 262, TJ = 260

TS = 249, TJ = 249

TS = 266, TJ = 259

TS = 244, TJ = 244

TS = 245, TJ = 242

TS = 246, TJ = 246

TS = 243, TJ = 241

TS = 245, TJ = 245

TS = 241, TJ = 241

TS = 244, TJ = 244

TS = 243, TJ = 243

TS = 244, TJ = 239

TS = 486, TJ = 486

TS = 282, TJ = 281

TS = 242, TJ = 241

